id,brand,movement,case_material,bracelet_material,condition,scope_of_delivery,gender,price,availability,watches_sold
8791,Waltham,Automatic,Steel,Leather,New,Original Paper,Men's watch/Unisex,924.0,Available,17875
8794,TAG Heuer,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,4600.0,Available,114
8795,Cyma,Manual winding,Gold/Steel,Gold/Steel,New,No Box and papers,Women's watch,281.0,Available,1142
8796,Franck Muller,Automatic,Steel,Alligator skin,Used (Good),No Box and papers,Men's watch/Unisex,9950.0,Available,3088
8797,Luminox,Quartz,Carbon,Rubber,Used,Original Box,Men's watch/Unisex,270.0,Available,463
8798,Graham,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,2450.0,Available,3088
8799,Roger Dubuis,Automatic,Carbon,Plastic,Used (Good),Original Box and Papers,Men's watch/Unisex,26868.0,Available,30
8804,Poljot,Manual winding,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,595.0,Available,2054
8806,Citizen,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,330.0,Available,445
8808,De Grisogono,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,2831.0,Available,1583
8810,Louis Vuitton,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,20064.0,Available,131
8811,Hublot,Automatic,Ceramic,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,23295.0,Available,45
8812,Jacob & Co.,Quartz,Steel,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,7038.0,Available,62
8813,Harry Winston,Automatic,Aluminum,Rubber,New,Original Box and Papers,Men's watch/Unisex,16260.0,Available,178
8818,Louis Erard,Automatic,Titanium,Ostrich skin,New,Original Box and Papers,Men's watch/Unisex,4000.0,Available,20
8819,Carl F. Bucherer,Quartz,Yellow gold,Leather,Used (Good),Original Box,Men's watch/Unisex,3145.0,Available,0
8822,Zenith,Automatic,Rose gold,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,17530.0,Available,407
8823,Davosa,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1044.0,Available,726
8825,Poljot,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,380.0,Available,78
8827,Audemars Piguet,Automatic,Steel,Steel,Used (Good),Original Box,Men's watch/Unisex,49750.0,Available,80
8829,Sandoz,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,220.0,Available,760
8832,Festina,Quartz,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,151.0,Available,14642
8834,Davosa,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,862.0,Available,8544
8836,Piaget,Manual winding,White gold,White gold,Used (Good),No Box and papers,Men's watch/Unisex,14999.0,Available,311
8837,Meistersinger,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,2592.0,Available,5035
8839,Hublot,Automatic,Steel,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,1895.0,Available,304
8840,Citizen,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,265.0,Available,1425
8842,Swatch,Quartz,Ceramic,Textile,New,Original Box and Papers,Men's watch/Unisex,545.0,Available,1149
8843,TW Steel,Quartz,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,216.0,Available,14642
8844,Doxa,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2356.0,Available,72
8845,Boucheron,Quartz,Yellow gold,Yellow gold,Used (Good),No Box and papers,Women's watch,7917.0,Available,75
8846,Sea-Gull,Manual winding,Gold/Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,769.0,Available,2054
8849,Fortis,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,3814.0,Available,399
8851,Tiffany,Manual winding,Yellow gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3037.0,Available,36
8852,Sarcar,Manual winding,Yellow gold,Ostrich skin,Used (Good),No Box and papers,Men's watch/Unisex,1030.0,Available,67
8854,B.R.M,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,10835.0,Available Upon Request,566
8857,Hugo Boss,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,433.0,Available,14642
8858,Swiss Military,Quartz,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,216.0,Available,14642
8859,Girard Perregaux,Automatic,Steel,Steel,Used (Good),Original Box,Men's watch/Unisex,8299.0,Available,2946
8861,A. Lange & Söhne,Manual winding,White gold,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,45999.0,Available,56
8865,Piaget,Quartz,Yellow gold,Yellow gold,Used (Good),No Box and papers,Women's watch,14863.0,Available,219
8868,Oris,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,2897.0,Available,41
8869,Bell & Ross,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,6999.0,Available Upon Request,266
8870,Cartier,Quartz,Steel,Gold/Steel,Used (Good),No Box and papers,Women's watch,5195.0,Available,383
8876,Mondaine,Quartz,Plastic,Textile,New,Original Box and Papers,Women's watch,196.0,Available,2141
8878,Ebel,Quartz,Gold/Steel,Gold/Steel,Used (Good),No Box and papers,Men's watch/Unisex,1400.0,Available,172
8879,Rotary,Automatic,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,357.0,Available,14642
8882,NOMOS,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,2983.0,Available,677
8884,Carl F. Bucherer,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3695.0,Available Upon Request,83
8887,Chopard,Quartz,Gold/Steel,Leather,New,Original Box and Papers,Women's watch,6500.0,Available,284
8888,Festina,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,140.0,Available,1608
8889,Sandoz,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,280.0,Available,760
8890,Frederique Constant,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,500.0,Available,1606
8891,Zenith,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,3995.0,Available,409
8897,Ball,Automatic,Titanium,Rubber,New,Original Box and Papers,Men's watch/Unisex,2329.0,Available,2224
8899,Maurice Lacroix,Automatic,Steel,Crocodile skin,Used (Good),Original Box,Men's watch/Unisex,1762.0,Available,230
8900,Hermès,Quartz,Steel,Calf skin,New,Original Box and Papers,Women's watch,9575.0,Available,306
8901,Chanel,Quartz,Ceramic,Ceramic,Used (Good),Original Box and Papers,Women's watch,3795.0,Available,10351
8904,Nivada,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1180.0,Available Upon Request,517
8905,Paul Picot,Manual winding,Rose gold,Crocodile skin,New,Original Box,Men's watch/Unisex,4880.0,Available,14
8906,Bruno Söhnle,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,461.0,Available Upon Request,7780
8908,Breitling,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,4950.0,Available,1
8909,Zodiac,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,2004.0,Available,158
8910,Vacheron Constantin,Manual winding,Steel,Alligator skin,Used (Good),Original Box and Papers,Men's watch/Unisex,17995.0,Available Upon Request,45
8911,Lorenz,Manual winding,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,10466.0,Available,906
8912,Richard Mille,Automatic,Titanium,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,255000.0,Available Upon Request,27
8915,Slava,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,325.0,Available,78
8916,Blancpain,Automatic,Steel,Alligator skin,Used (Good),Original Box and Papers,Women's watch,8713.0,Available,2224
8917,Vacheron Constantin,Automatic,Gold/Steel,Gold/Steel,Used (Good),No Box and papers,Men's watch/Unisex,7950.0,Available,2206
8918,Versace,Quartz,Gold/Steel,Gold/Steel,New,Original Box and Papers,Women's watch,487.0,Available,1978
8919,Chanel,Automatic,Ceramic,Ceramic,Used (Good),Original Box and Papers,Men's watch/Unisex,2489.0,Available,6080
8920,Chopard,Quartz,Steel,Steel,Used (Good),Original Paper,Women's watch,9600.0,Available,467
8921,Concord,Quartz,Gold/Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,1770.0,Available,811
8923,Bruno Söhnle,Quartz,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,933.0,Available,7780
8924,Patek Philippe,Automatic,Rose gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,72900.0,Available,32
8925,Rolex,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,8495.0,Available,523
8928,Ulysse Nardin,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,3000.0,Available,284
8930,Michele,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,1550.0,Available,445
8931,Audemars Piguet,Automatic,Rose gold,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,31950.0,Available,21
8935,Corum,Quartz,Steel,Steel,Used (Good),No Box and papers,Women's watch,1580.0,Available,172
8938,Pequignet,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,2384.0,Available Upon Request,870
8943,Ernest Borel,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1739.0,Available,313
8944,Grand Seiko,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,16095.0,Available,226
8946,Garmin,Quartz,Steel,Silicon,New,Original Box and Papers,Men's watch/Unisex,606.0,Available,14950
8947,Jacob & Co.,Automatic,Titanium,Rubber,Used (Good),Original Paper,Men's watch/Unisex,12472.0,Available Upon Request,921
8948,Michele,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,2295.0,Available,1425
8949,Norqain,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,3199.0,Available,1179
8951,Porsche Design,Automatic,Titanium,Rubber,New,Original Box and Papers,Men's watch/Unisex,953.0,Available Upon Request,296
8953,Lorenz,Manual winding,Gold/Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,531.0,Available,1330
8954,A. Lange & Söhne,Manual winding,Yellow gold,Leather,Used (Good),Original Box,Men's watch/Unisex,32310.0,Available,3534
8955,NOMOS,Manual winding,Steel,Leather,Used,No Box and papers,Men's watch/Unisex,1100.0,Available,17875
8958,Carl F. Bucherer,Manual winding,Yellow gold,Yellow gold,Used (Good),No Box and papers,Women's watch,2056.0,Available,0
8959,Festina,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,216.0,Available,14642
8960,Squale,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,1074.0,Available,174
8961,Piaget,Quartz,White gold,White gold,Used (Good),No Box and papers,Women's watch,21999.0,Available,311
8962,Dior,Automatic,Steel,Textile,New,Original Box,Women's watch,21600.0,Available,1369
8963,Ralph Lauren,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3214.0,Available,365
8965,Glycine,Quartz,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,705.0,Available,4
8967,A. Lange & Söhne,Manual winding,Rose gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,22700.0,Available,178
8969,Van Cleef & Arpels,Quartz,Yellow gold,Satin,Used (Good),No Box and papers,Women's watch,10763.0,Available,219
8973,Chaumet,Quartz,Steel,Steel,Used (Good),Original Paper,Men's watch/Unisex,1898.0,Available,3377
8975,F.P.Journe,Quartz,Titanium,Rubber,New,Original Box and Papers,Men's watch/Unisex,78088.0,Available,601
8977,Festina,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,162.0,Available,1608
8978,Casio,Quartz,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,345.0,Available,219
8982,Ulysse Nardin,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3493.0,Available,417
8984,Lucien Rochat,Automatic,Yellow gold,Crocodile skin,Used (Good),No Box and papers,Men's watch/Unisex,5079.0,Available,1421
8985,Oris,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1700.0,Available,457
8986,Gérald Genta,Quartz,Yellow gold,Crocodile skin,Used (Good),No Box and papers,Men's watch/Unisex,6616.0,Available,433
8988,Sandoz,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,450.0,Available,760
8992,Zeppelin,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,324.0,Available Upon Request,401
8995,Grand Seiko,Quartz,Steel,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,2995.0,Available,361
8996,Cartier,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,4060.0,Available,18
8997,Cartier,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,9200.0,Available,284
9002,Sinn,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,1381.0,Available,33
9003,Cartier,Quartz,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,4499.0,Available,311
9008,Ball,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2190.0,Available,32
9012,Yema,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,856.0,Available,1087
9016,Chaumet,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,1621.0,Available,159
9017,Rado,Automatic,Steel,Steel,New,Original Box,Men's watch/Unisex,1299.0,Available,1177
9020,Baume & Mercier,Automatic,Steel,Leather,Used (Good),Original Box,Men's watch/Unisex,1155.0,Available,1425
9022,Cyma,Quartz,Yellow gold,Lizard skin,New,No Box and papers,Men's watch/Unisex,358.0,Available,3000
9023,Wenger,Quartz,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,260.0,Available,14642
9024,ZRC,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,3460.0,Available Upon Request,1076
9025,Frederique Constant,Automatic,Gold-plated,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,976.0,Available,29
9027,H.Moser & Cie.,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,13014.0,Available,27
9028,Breguet,Automatic,Rose gold,Rose gold,New,Original Box and Papers,Men's watch/Unisex,82800.0,Available,284
9031,Swiss Military,Quartz,Steel,Steel,Used (Good),Original Box and Papers,Women's watch,162.0,Available,4593
9035,Bovet,Manual winding,Steel,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,14241.0,Available,489
9036,Raymond Weil,Automatic,Steel,Silicon,New,Original Box and Papers,Men's watch/Unisex,2657.0,Available,19
9038,Harry Winston,Quartz,Rose gold,Rose gold,New,Original Box and Papers,Women's watch,25000.0,Available Upon Request,266
9039,Louis Erard,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,922.0,Available,31
9043,Alfred Dunhill,Quartz,Steel,Gold/Steel,Used (Good),Original Box,Men's watch/Unisex,1338.0,Available,179
9044,Bremont,Automatic,Steel,Rubber,Used (Good),Original Box,Men's watch/Unisex,2440.0,Available,174
9046,Cartier,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,7488.0,Available,395
9047,Anonimo,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,2091.0,Available Upon Request,517
9048,Eterna,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,3030.0,Available,313
9050,Ming,Manual winding,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,5676.0,Available,34
9052,Guess,Quartz,Steel,Leather,New,Original Box and Papers,Women's watch,118.0,Available,1608
9055,De Grisogono,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,10700.0,Available,239
9057,Panerai,Automatic,Steel,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,10950.0,Available,24
9058,Junghans,Manual winding,Gold/Steel,Calf skin,Used (Good),No Box and papers,Men's watch/Unisex,369.0,Available,726
9059,Traser,Quartz,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,643.0,Available Upon Request,8544
9060,Bovet,Manual winding,Rose gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,31095.0,Available Upon Request,441
9062,Montblanc,Quartz,Steel,Leather,New,Original Box and Papers,Women's watch,2720.0,Available,178
9063,Bruno Söhnle,Quartz,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,949.0,Available Upon Request,7780
9064,Chaumet,Quartz,Steel,Steel,Used (Good),No Box and papers,Women's watch,380.0,Available,3377
9067,Arnold & Son,Manual winding,Steel,Leather,Used (Good),Original Paper,Men's watch/Unisex,11496.0,Available Upon Request,921
9069,Roamer,Manual winding,Steel,Crocodile skin,New,No Box and papers,Men's watch/Unisex,597.0,Available,360
9070,Festina,Automatic,Steel,Steel,New,No Box and papers,Men's watch/Unisex,884.0,Available,1007
9071,Chopard,Automatic,Steel,Rubber,Used (Good),Original Box,Men's watch/Unisex,5200.0,Available,73
9074,Rotary,Automatic,Steel,Calf skin,New,Original Box and Papers,Women's watch,541.0,Available,14642
9076,Audemars Piguet,Automatic,Platinum,Platinum,New,Original Box and Papers,Men's watch/Unisex,269000.0,Available,55
9077,Ernest Borel,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1331.0,Available,313
9078,Rotary,Quartz,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,303.0,Available,14642
9079,Ralf Tech,Automatic,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,1979.0,Available Upon Request,363
9081,Corum,Manual winding,White gold,Alligator skin,New,Original Box and Papers,Men's watch/Unisex,19650.0,Available,545
9083,GUB Glashütte,Manual winding,Gold/Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,813.0,Available,496
9086,Jaquet-Droz,Manual winding,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,4630.0,Available,811
9087,Luminox,Quartz,Titanium,Titanium,New,Original Box and Papers,Men's watch/Unisex,1106.0,Available,2073
9088,Chanel,Automatic,Ceramic,Ceramic,Used (Good),Original Box and Papers,Women's watch,5694.0,Available,3155
9089,Hamilton,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,835.0,Available,2264
9090,Montblanc,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2535.0,Available,12
9091,Mühle Glashütte,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1410.0,Available,1244
